Name,Team,W,L,SV,G,GS,IP,K%,BB%,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,ERA-,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
Hayden Wesneski,HOU,2.0,1.0,0.0,4.0,4.0,22.2,0.18947368,0.07368421,7.147059023999018,2.779411842666285,0.7941176693332243,0.31343283582089554,0.63829787,0.397058823,0.074074074,93.83875122070313,5.161764850665958,124.79182060525844,4.455472776955916,3.69861087848571,4.3606445098403475,0.37478014826774597,Hayden Wesneski,27581,669713
Tejay Antone,CIN,2.0,2.0,1.0,41.0,0.0,40.0,0.2183908,0.06896552,8.550001630783392,2.700000514984229,1.1250002145767621,0.23684210526315788,0.71428571,0.429824561,0.102040816,95.15750122070312,3.6000006866456387,82.21594697350054,3.5525505339731622,4.0809639930725465,4.3164257656993446,0.3667423725128174,Tejay Antone,16233,622088
Dylan Smith,SFG,0.0,4.0,2.0,27.0,0.0,24.1,0.26666667,0.11428571,10.356166548254258,4.4383570921089674,0.7397261820181613,0.26229508196721313,0.78767123,0.295081967,0.064516129,95.7699962797619,2.9589047280726453,72.64407773837429,3.7513329174636976,3.5741145903497546,4.440460208144972,0.3667207360267639,Dylan Smith,30145,681916
Sam Hentges,SFG,1.0,5.0,0.0,36.0,0.0,29.1,0.23529412,0.16176471,9.81818479742976,6.75000204823296,0.0,0.3291139240506329,0.74509804,0.467532467,0.0,94.22982341922514,3.0681827491968,75.32696272156525,3.6792279656117746,3.4559639161283666,4.957450181679901,0.3658771812915802,Sam Hentges,18548,656529
Tomoyuki Sugano,COL,12.0,5.0,0.0,21.0,21.0,113.2,0.13924051,0.05485232,5.225806568532962,2.058651072452379,1.9002932976483498,0.25842696629213485,0.77898551,0.368700265,0.149068322,92.36199671495957,4.434017694512816,93.40158475380504,6.8722942569837135,5.403544499463408,4.809859680355762,0.3633703291416168,Tomoyuki Sugano,35321,608372
Spencer Arrighetti,HOU,7.0,5.0,0.0,17.0,17.0,88.0,0.2253886,0.12953368,8.897727272727273,5.113636363636363,1.2272727272727273,0.25112107623318386,0.73784722,0.360515021,0.121212121,92.42157654494382,4.6022727272727275,111.26543133482605,5.099541660080426,5.058236529610374,4.994096557846801,0.35839149355888367,Spencer Arrighetti,29921,681293
Enmanuel De Jesus,DET,2.0,0.0,1.0,28.0,0.0,41.0,0.22543353,0.0867052,8.5609764062813,3.2926832331851155,0.658536646637023,0.2956521739130435,0.6557377,0.396551724,0.065217391,94.17148014440433,3.9512198798221383,94.74068693679956,4.258481534773641,3.3004760178833212,4.053213558798861,0.3523092269897461,Enmanuel De Jesus,18554,646241
Hunter Dobbins,STL,3.0,3.0,1.0,10.0,7.0,50.0,0.23113208,0.0990566,8.820000168228153,3.7800000720977796,1.2600000240325933,0.2781954887218045,0.8041958,0.45,0.142857142,94.78872514204545,3.4200000652313243,83.75247410069366,3.7572989042978926,4.32096382598877,3.989333201836241,0.35073187947273254,Hunter Dobbins,30240,690928
Will Dion,- - -,1.0,0.0,0.0,15.0,0.0,27.2,0.2972973,0.04504505,10.73494037576126,1.626506117539585,1.3012048940316678,0.3088235294117647,0.66929134,0.314285714,0.125,91.34202283494015,3.25301223507917,79.12881712047574,3.3125724505921115,3.225542123896721,3.1026439202366176,0.35036417841911316,Will Dion,30061,702021
Drew Sommers,DET,0.0,3.0,0.0,28.0,0.0,22.0,0.35051546,0.11340206,13.909096938522053,4.500001950698311,0.8181821728542383,0.40816326530612246,0.73717949,0.541666666,0.142857142,94.81203884548611,3.6818197778440727,88.28112470069472,2.3982989817942206,2.808236411386234,2.5928917610062077,0.33956894278526306,Drew Sommers,32026,805427
Nate Pearson,- - -,2.0,1.0,2.0,25.0,0.0,28.2,0.21367521,0.12820513,7.8488379056032676,4.7093027433619605,0.3139535162241307,0.25675675675675674,0.73033708,0.44,0.035714285,97.68196027303479,2.8255816460171763,68.04793140386046,4.19327462704875,3.5693359386862946,4.599272291357772,0.33679819852113724,Nate Pearson,20160,663878
Tommy Nance,- - -,2.0,2.0,0.0,45.0,0.0,45.1,0.24736842,0.09473684,9.33088516647719,3.5735304892891366,0.9926473581358713,0.2916666666666667,0.80392157,0.487804878,0.142857142,94.63334147135417,3.1764715460347883,76.68744655511374,4.037430115644977,3.6324345568575747,3.3711708610931983,0.3356138579547405,Tommy Nance,19178,667297
Garrett Crochet,BOS,3.0,3.0,0.0,6.0,6.0,30.0,0.26811594,0.07971014,11.1,3.3,1.5,0.345679012345679,0.6097561,0.364705882,0.15625,95.82241154813218,6.3,145.35578807460095,5.087285365582592,4.280963802337647,3.7342910210291547,0.3354778289794922,Garrett Crochet,27463,676979
Taylor Rogers,MIN,6.0,3.0,2.0,51.0,0.0,45.0,0.18932039,0.10194175,7.800002644857668,4.200001424154129,0.6000002034505898,0.34285714285714286,0.70621469,0.352941176,0.050847457,,5.000001695421582,119.28630355371124,4.105884551404457,3.814297384332812,4.938873583078257,0.3334825038909912,Taylor Rogers,13449,573124
Will Vest,DET,3.0,5.0,2.0,27.0,0.0,26.2,0.23275862,0.0862069,9.112501520812765,3.375000563263987,0.6750001126527975,0.3466666666666667,0.48387097,0.618421052,0.111111111,95.83177570093459,6.075001013875177,145.66381692283753,3.9358456505303914,3.3809638524055567,3.4311162413538594,0.32746660709381104,Will Vest,19769,676684
Brady Basso,ATH,0.0,0.0,0.0,15.0,1.0,20.2,0.1978022,0.03296703,7.838711003731467,1.3064518339552444,0.8709678893034963,0.35294117647058826,0.72519084,0.4,0.08,93.01922889122596,4.354839446517482,101.81765374957635,3.622645820406397,3.032576697376341,3.6117029254331565,0.32511547207832336,Brady Basso,25582,669620
Ryan Rolison,CHC,7.0,1.0,1.0,44.0,2.0,49.0,0.24226804,0.10824742,8.632655581451605,3.857143983201781,0.9183676150480431,0.2809917355371901,0.83018868,0.427419354,0.104166666,94.65352571927585,2.5714293221345206,62.742187208176574,3.980388300703329,3.7748415559295014,3.936060477304461,0.32039583660662174,Ryan Rolison,22200,669020
Hogan Harris,ATH,3.0,1.0,12.0,57.0,0.0,54.0,0.29268293,0.13821138,12.000003390842972,5.66666826789807,1.0000002825702476,0.32558139534883723,0.82697201,0.451127819,0.130434782,95.14083852491962,3.500000988995867,81.83123469815514,3.702249233075134,4.025408513653992,3.874709143405499,0.31879791617393494,Hogan Harris,21520,663687
Luinder Avila,KCR,5.0,4.0,0.0,21.0,12.0,70.0,0.197411,0.13592233,7.842857570258962,5.400000294276662,0.9000000490461104,0.3248730964467005,0.68441065,0.470297029,0.097222222,96.14791870117188,5.528571729854678,129.01311266341017,4.910354886759558,4.523821023824268,4.785957998990696,0.31692249327898026,Luinder Avila,24452,679883
Matt Brash,SEA,3.0,0.0,0.0,20.0,0.0,16.2,0.234375,0.09375,8.100001235962102,3.2400004943848413,0.0,0.2,0.88235294,0.41025641,0.0,96.47999674479166,0.5400000823974735,13.884342723637577,4.190453483195338,2.900963774871822,3.9944598143428443,0.3150537312030792,Matt Brash,25756,666374
Jackson Perkins,ATH,2.0,9.0,3.0,29.0,11.0,81.2,0.25,0.08510638,10.359184721883668,3.526530969151887,1.7632654845759435,0.336283185840708,0.57481752,0.347280334,0.14953271,95.81882518305439,7.273470123875767,170.05624931199134,4.155688170035932,4.795249690119814,4.2381757964954545,0.3098507449030876,Jackson Perkins,31468,678022
Cody Bradford,TEX,0.0,1.0,0.0,3.0,3.0,15.1,0.15384615,0.06153846,5.869565339079428,2.3478261356317716,0.5869565339079429,0.3469387755102041,0.83333333,0.29787234,0.05,88.53392682756696,2.934782669539714,71.54736969781781,5.963700156253808,3.6027029435891516,4.735847663851072,0.30945613980293274,Cody Bradford,27597,674003
Daniel Duarte,NYM,1.0,0.0,1.0,14.0,0.0,19.1,0.21428571,0.07142857,6.982759768841146,2.3275865896137153,0.4655173179227431,0.14583333333333334,0.95238095,0.395833333,0.052631578,94.59761555989583,0.9310346358454862,23.0738494487761,2.7687707333495037,3.132687948773507,3.952833312055285,0.30669957399368286,Daniel Duarte,17480,650960
Wandy Peralta,SDP,2.0,2.0,0.0,54.0,5.0,62.0,0.14942529,0.08429119,5.66129136755384,3.193548976568833,0.7258065855838257,0.31088082901554404,0.79268293,0.466321243,0.084745762,96.3683714574697,3.483871610802363,86.73602656876426,4.096949485557007,4.032576881214218,4.42944649937045,0.30253851413726807,Wandy Peralta,14295,593974
Kendry Rojas,MIN,1.0,1.0,0.0,12.0,4.0,29.2,0.26153846,0.16923077,10.314607294200902,6.674157660953525,0.6067416055412296,0.29577464788732394,0.81018519,0.385714285,0.064516129,96.04159032771018,3.3370788304767625,79.61353267528264,3.4435746200159385,3.9910762106494913,4.701674191189503,0.302349716424942,Kendry Rojas,29423,696070
Colin Rea,CHC,8.0,8.0,1.0,25.0,19.0,123.2,0.17009346,0.08037383,6.622641645624652,3.129380118262198,1.4555256364010225,0.2807486631016043,0.74829932,0.42051282,0.129032258,93.75359470163863,4.584905754663221,111.8704732479818,5.588929378982202,4.924629608445608,4.725751125645088,0.3012678027153015,Colin Rea,12317,607067
Keaton Winn,SFG,2.0,3.0,1.0,44.0,0.0,43.0,0.1875,0.09659091,6.906978582420859,3.5581404818531697,0.6279071438564418,0.25833333333333336,0.74297189,0.5,0.085714285,96.07848348496836,3.348838100567689,82.21733298906548,3.975973379704147,3.8484058670510755,4.177616404977371,0.29905351996421814,Keaton Winn,23499,676775
Chris Murphy,CHW,3.0,0.0,1.0,29.0,2.0,30.0,0.21969697,0.11363636,8.700001935959293,4.500001001358255,0.600000133514434,0.2926829268292683,0.66350711,0.280487804,0.044444444,96.25965881347656,4.200000934601038,100.69941568871113,3.583330589930382,3.9142973211076937,5.32574736980748,0.29565512388944626,Chris Murphy,26214,669684
Blake Weiman,LAA,0.0,0.0,0.0,5.0,0.0,5.0,0.20833333,0.0,9.000001716614097,0.0,0.0,0.42105263157894735,0.875,0.5,0.0,90.63334147135417,0.0,0.0,2.33040418229775,1.0809634208678474,2.2959590666285066,0.2948715388774872,Blake Weiman,20257,676620
Isaac Mattson,PIT,0.0,0.0,0.0,36.0,0.0,34.2,0.21153846,0.1025641,8.567309263542848,4.153846915657138,0.7788462966857134,0.33980582524271846,0.70866142,0.252427184,0.065217391,94.07161742631004,4.932693212342851,115.98624357166823,6.261510624410744,3.7732716216138362,4.663528601407281,0.2945622503757477,Isaac Mattson,20385,676755
Blake Treinen,LAD,4.0,1.0,1.0,29.0,0.0,23.0,0.25,0.1,9.782611129415212,3.913044451766085,0.782608890353217,0.3064516129032258,0.78767123,0.5,0.095238095,94.59069540334302,3.5217400065894764,84.81401494786111,5.222757522671054,3.472268247514255,3.728513077263548,0.29157260060310364,Blake Treinen,12572,595014
Victor Mederos,ATL,2.0,0.0,1.0,14.0,0.0,19.2,0.22891566,0.08433735,8.69491637859233,3.2033902447445426,0.45762717782064893,0.25925925925925924,0.7079646,0.333333333,0.034482758,97.04176967958861,3.6610174225651915,87.30255355545893,3.120070079253003,3.182658730742235,4.761146244596983,0.2888832688331604,Victor Mederos,31533,682989
Chase Silseth,- - -,3.0,3.0,0.0,56.0,0.0,47.2,0.26190476,0.13333333,10.384618016326241,5.286714626493359,0.9440561833023856,0.2916666666666667,0.84126984,0.352459016,0.098039215,95.91098322344654,2.832168549907157,67.63953918986897,4.060811921610748,4.025019985640032,4.2863338485839435,0.2869470417499542,Chase Silseth,30074,681217
Ryan Thompson,ARI,4.0,2.0,0.0,46.0,0.0,40.2,0.15591398,0.06989247,6.418034392318574,2.8770499000048777,0.6639345923088179,0.34782608695652173,0.70063694,0.507246376,0.078947368,91.27857317243304,4.42623061539212,105.01023158915288,4.059038294449559,3.794078734817488,4.254216935964688,0.28611618280410767,Ryan Thompson,16647,657044
Jack Kochanowicz,LAA,2.0,5.0,0.0,13.0,13.0,64.0,0.15878378,0.12162162,6.609375393949472,5.062500301748532,0.9843750586733258,0.2885572139303483,0.61330561,0.567961165,0.114754098,96.15102040816326,6.187500368803762,147.00554208200015,5.589002896304907,4.955963914096362,4.981642045610033,0.28122812509536743,Jack Kochanowicz,27688,686799
Brett Kerry,LAA,0.0,0.0,0.0,3.0,0.0,13.2,0.22222222,0.03703704,7.902439392017243,1.317073232002874,0.658536616001437,0.2564102564102564,0.60344828,0.475,0.071428571,91.62079401299505,3.9512196960086214,93.87493473541723,3.009321176413419,2.7151101267812927,3.319677453344678,0.27436304092407227,Brett Kerry,29826,695049
Cam Sanders,- - -,1.0,0.0,3.0,15.0,0.0,15.2,0.25675676,0.16216216,10.914896053230136,6.893618559934822,0.5744682133279019,0.3170731707317073,0.625,0.365853658,0.058823529,96.11060864997633,6.3191503466069205,149.59233201527462,4.356352844916874,3.9745810230699385,4.7927930704544845,0.26673518493771553,Cam Sanders,23479,676742
Nick Lodolo,CIN,3.0,2.0,0.0,14.0,14.0,71.2,0.18037975,0.09177215,7.158139788894291,3.641860594349727,1.506976797661956,0.2932692307692308,0.79831933,0.437788018,0.16,94.02374877929688,4.520930392985868,103.24791737941138,5.970049965806575,5.299568532228859,4.712207861119714,0.26528996229171753,Nick Lodolo,26378,666157
Brandon Sproat,MIL,3.0,7.0,0.0,21.0,19.0,95.2,0.24154589,0.11594203,9.407666130442479,4.51567974261239,1.5993032421752214,0.29583333333333334,0.72607261,0.435294117,0.178947368,96.74804866139482,5.2682930330477875,127.19208125409652,4.903615715080184,5.087932576832042,4.285988677697099,0.26180755347013474,Brandon Sproat,33850,687075
Lake Bachar,- - -,1.0,2.0,2.0,42.0,5.0,68.2,0.25622776,0.08540925,9.436894208707008,3.145631402902336,1.572815701451168,0.22485207100591717,0.76797386,0.38418079,0.144578313,94.58885169250678,3.800971278506989,89.79029488991063,3.5468562542507454,4.479022203627574,4.0429411990065836,0.2617219239473343,Lake Bachar,19222,669199
Adrian Houser,SFG,3.0,7.0,0.0,24.0,15.0,103.0,0.15801354,0.07223476,6.1165055339597165,2.796116815524442,1.310679757277082,0.27639751552795033,0.72268908,0.429003021,0.119047619,95.64814814814815,4.281553873771801,105.11644038296328,4.981601027124296,4.663488250012939,4.628165699563423,0.25431077927351,Adrian Houser,12718,605288
Justin Bruihl,STL,0.0,0.0,0.0,55.0,0.0,60.2,0.15471698,0.08301887,6.082418984771746,3.2637370162189856,0.44505504766622533,0.2879581151832461,0.72792363,0.515789473,0.052631578,91.59999663254311,3.2637370162189856,79.9257440668695,3.8009029346167362,3.8556892556825573,4.639784325179376,0.2533266544342041,Justin Bruihl,23779,677865
Jose Quintana,COL,2.0,3.0,0.0,9.0,9.0,41.0,0.11049724,0.09392265,4.390244310913487,3.731707664276464,1.317073293274046,0.2846715328467153,0.65934066,0.342857142,0.089552238,89.74117264093137,5.268293173096184,110.97540993663114,5.054092047675931,5.324866450137874,5.9042778680485934,0.252029687166214,Jose Quintana,11423,500779
Ben Joyce,LAA,0.0,0.0,2.0,5.0,0.0,5.0,0.375,0.0625,10.8,1.8,0.0,0.1111111111111111,1.0,0.333333333,0.0,101.6128180088141,0.0,0.0,0.9252996012133528,1.2809638023376466,2.495959216356278,0.25004842877388,Ben Joyce,31461,690829
Hunter Gaddis,CLE,1.0,3.0,1.0,48.0,0.0,41.1,0.22527473,0.09340659,8.927421277321507,3.70161370035282,1.0887099118684764,0.2905982905982906,0.82352941,0.316666666,0.087719298,95.13084112149532,3.4838717179791243,84.74442397431024,4.424510140554891,4.048705946220736,4.570522750095691,0.24922075867652893,Hunter Gaddis,25636,683769
Jose Cuas,KCR,0.0,0.0,0.0,10.0,0.0,11.0,0.27659574,0.08510638,10.636365480659741,3.2727278402029976,0.0,0.4,0.875,0.266666666,0.0,92.12000122070313,1.6363639201014988,38.18570384867619,4.359558344696337,1.80823630892537,3.4650485244160953,0.24486111104488373,Jose Cuas,17701,621016
Ryan Yarbrough,NYY,2.0,1.0,2.0,29.0,1.0,45.1,0.16410256,0.0974359,6.352942156544345,3.772059405448205,0.5955883271760324,0.25547445255474455,0.63380282,0.338235294,0.048387096,87.46641202737356,3.573529963056194,86.87597551600764,3.3951400913105467,4.051552187365255,5.2683643880201645,0.2429400160908699,Ryan Yarbrough,16502,642232
Caleb Kilian,- - -,4.0,7.0,8.0,49.0,0.0,47.2,0.26794258,0.10526316,10.57342861835393,4.153846957210472,1.1328673519664925,0.29838709677419356,0.625,0.483870967,0.12,96.80331856863839,4.909091858521467,119.60395674664623,3.5436416270193316,3.8152296786122246,3.771954426385993,0.2421906664967537,Caleb Kilian,26213,668873
Nathan Lavender,NYM,0.0,0.0,0.0,5.0,0.0,4.2,0.375,0.125,11.571432512634997,3.8571441708783323,0.0,0.125,1.0,0.375,0.0,92.80540672508445,0.0,0.0,1.6003515393385845,1.7952490787115358,3.422475633859407,0.24145576357841492,Nathan Lavender,30109,681320
Andrew Kittredge,BAL,2.0,3.0,6.0,43.0,0.0,37.1,0.18674699,0.06024096,7.473215303859071,2.4107146141480875,1.2053573070740438,0.3,0.59090909,0.454545454,0.119047619,94.35396515376983,3.6160719212221313,88.19133696982517,3.8071413035313393,3.9648924941919454,3.932408362158605,0.23959137499332428,Andrew Kittredge,12828,552640
Zebby Matthews,MIN,6.0,8.0,0.0,16.0,16.0,91.0,0.19896641,0.07751938,7.615384615384615,2.967032967032967,1.7802197802197801,0.28957528957528955,0.66468254,0.429090909,0.173076923,95.16399857954545,5.34065934065934,127.41345905346499,4.693750469899191,5.047996769370613,4.2122759322543715,0.2361186295747757,Zebby Matthews,31827,805673
Alan Rangel,PHI,0.0,3.0,0.0,7.0,3.0,26.0,0.23577236,0.10569106,10.038461906670127,4.5000001650590225,1.3846154354027762,0.36,0.71782178,0.298701298,0.114285714,92.92321486700149,5.884615600461799,138.74371878271495,4.241880812981749,4.580963857357321,4.625427296038811,0.2326352745294571,Alan Rangel,19524,660604
Tanner Gordon,COL,0.0,3.0,0.0,17.0,5.0,71.1,0.19871795,0.04166667,7.822430045982255,1.6401869451253115,1.8925233982215133,0.3409090909090909,0.70238095,0.326086956,0.133928571,92.7794909487315,5.551401968116439,116.93903298336713,4.833928491379587,4.70713205562428,4.358057628316859,0.22575665637850761,Tanner Gordon,27669,685299
Jack Anderson,- - -,1.0,0.0,1.0,7.0,0.0,12.1,0.25,0.0625,8.756756982462006,2.1891892456155015,0.7297297485385005,0.28125,0.86206897,0.34375,0.076923076,90.79666544596354,2.1891892456155015,50.50973460966387,3.7813567437579763,2.918801635995758,3.465586148289342,0.2246381938457489,Jack Anderson,30086,681252
Daniel Palencia,CHC,2.0,1.0,3.0,19.0,0.0,16.2,0.26760563,0.08450704,10.260001565551997,3.2400004943848413,1.080000164794947,0.3409090909090909,0.89108911,0.304347826,0.105263157,99.44554769306282,2.7000004119873675,65.87928738809146,3.7592334625014363,3.4409638572692955,3.6123323483946015,0.22454117238521576,Daniel Palencia,27914,694037
Gerardo Carrillo,ARI,2.0,1.0,0.0,8.0,0.0,13.2,0.27272727,0.14545455,9.878049240021554,5.268292928011496,0.0,0.21875,0.86666667,0.516129032,0.0,96.78260869565217,0.658536616001437,15.623470299032682,2.0422475004078864,2.641939391670022,3.753215736677097,0.22408349812030792,Gerardo Carrillo,22754,672629
Tyler Holton,DET,1.0,5.0,2.0,53.0,3.0,58.0,0.18518519,0.05761317,6.982760228101848,2.172414293187242,1.086207146593621,0.30057803468208094,0.77380952,0.502793296,0.129629629,91.51390964673914,3.103448990267488,74.41319343242778,3.6300951094412266,4.029239882697157,3.874277613340055,0.2223895862698555,Tyler Holton,26231,663947
Ryan Fernandez,STL,1.0,2.0,0.0,11.0,0.0,13.1,0.33898305,0.11864407,13.500002253055948,4.725000788569582,0.6750001126527975,0.3225806451612903,0.54216867,0.4375,0.083333333,94.48854573567708,2.70000045061119,66.12038406390488,3.5280118404699983,2.6309637272357818,3.022833633407088,0.2189207673072815,Ryan Fernandez,24862,681676
Joe Mantiply,TOR,1.0,0.0,0.0,17.0,0.0,17.2,0.22535211,0.05633803,8.150945449563446,2.0377363623908615,0.5094340905977154,0.30612244897959184,0.86734694,0.489361702,0.066666666,,2.0377363623908615,49.27870753613184,4.671372065804307,2.854548650960884,3.4081995836134396,0.2186306118965149,Joe Mantiply,14857,573009
Rico Garcia,BAL,4.0,1.0,5.0,57.0,0.0,51.2,0.25742574,0.08415842,9.058066299549974,2.961290905622107,1.56774224415288,0.17886178861788618,0.71428571,0.4,0.160714285,95.35868876689189,3.483871653673067,84.96714270684707,3.2720724349068164,4.3777382512048435,3.7593448194115706,0.2184051126241684,Rico Garcia,20023,670329
