Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
Denzel Clarke,ATH,22.0,60.0,0.0,4.0,6.0,2.0,0.066666666,0.4,0.018867925,0.310344827,0.16981132,0.228070175,0.188679245,0.1959183467061896,0.19275871344975062,15.26903018134241,0.5190631560981274,-5.379540544358377,0.44308996200561523,-0.2846488718963935,Denzel Clarke,29858,672016
Lucas Spence,HOU,14.0,41.0,0.0,4.0,3.0,0.0,0.073170731,0.365853658,0.027027027,0.272727272,0.162162162,0.243902439,0.189189189,0.20804584317091035,0.23586275519394292,27.183267366264158,-0.3762802807614207,-3.840224068374999,-0.41910718381404877,-0.28467312753103813,Lucas Spence,35126,828599
Mickey Gasper,BOS,34.0,119.0,0.0,11.0,7.0,0.0,0.075630252,0.176470588,0.06542056,0.298850574,0.242990654,0.305084745,0.308411214,0.277069744922347,0.2798356201689122,70.4421201013366,-0.8403641376644373,-4.921452826252397,-2.233236253261566,-0.29633678321162427,Mickey Gasper,24759,681508
Drew Romo,CHW,47.0,160.0,5.0,12.0,11.0,1.0,0.08125,0.2625,0.13986014,0.134020618,0.125874125,0.207547169,0.265734265,0.21498270529621052,0.23082925088750492,31.171035039908578,0.01027375366538763,-12.767259287082352,4.150266408920288,-0.29640161774814194,Drew Romo,27763,691011
Graham Pauley,MIA,41.0,106.0,1.0,9.0,12.0,1.0,0.047169811,0.235849056,0.11,0.243243243,0.19,0.228571428,0.3,0.23346234389713832,0.21223199026925224,41.5734236859317,0.016178647987544537,-7.476906616291974,1.056690275669098,-0.3036306527562198,Graham Pauley,31363,688363
Juan Brito,CLE,15.0,56.0,0.0,7.0,3.0,0.0,0.071428571,0.303571428,0.078431372,0.264705882,0.176470588,0.25,0.25490196,0.23229857427733286,0.2560936553137643,44.71224587019505,0.01688443310558796,-3.5754169612735907,-1.4175545871257782,-0.30491036052972276,Juan Brito,26693,682877
Oswaldo Cabrera,NYY,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.14777778254614937,-100.0,0.0,-2.773317178124302,-0.6304820217192173,-0.3064464265716032,Oswaldo Cabrera,21707,665828
Luisangel Acuna,CHW,83.0,189.0,1.0,20.0,12.0,16.0,0.037037037,0.19047619,0.033898305,0.295774647,0.242937853,0.272727272,0.276836158,0.2466875021470422,0.26887091978348515,53.27452089305898,1.1051109982654452,-9.141290244991822,-0.6820580959320068,-0.31395351478845857,Luisangel Acuna,26548,682668
Garrett Stubbs,PHI,24.0,42.0,0.0,7.0,2.0,0.0,0.023809523,0.214285714,0.0,0.166666666,0.131578947,0.19047619,0.131578947,0.157205092055457,0.2357472919282459,-9.67472981107823,-0.048597733955830336,-5.62174134872642,1.1324004530906677,-0.31826671384157573,Garrett Stubbs,18067,596117
Leo Rivas,SEA,41.0,127.0,0.0,9.0,7.0,2.0,0.125984251,0.291338582,0.038095238,0.20289855,0.133333333,0.264,0.171428571,0.21800370121002197,0.2404337921142578,40.195009824234305,1.018837234005332,-7.7936182379361245,0.0942528247833252,-0.3227391672403425,Leo Rivas,21009,660844
Davis Schneider,TOR,61.0,140.0,3.0,18.0,12.0,1.0,0.178571428,0.335714285,0.132743363,0.203125,0.14159292,0.294964028,0.274336283,0.26888832385591466,0.27527391737785895,69.62941416476633,0.1377778723835945,-4.795516107503708,-3.4030768871307373,-0.32637913717308265,Davis Schneider,23565,676914
Sean Keys,TOR,12.0,37.0,1.0,5.0,5.0,0.0,0.027027027,0.351351351,0.111111111,0.227272727,0.166666666,0.189189189,0.277777777,0.2044083749925768,0.21113167582331477,24.676227925528096,0.1972425365820527,-3.0363818829078575,-1.504198133945465,-0.3278015333524773,Sean Keys,35094,815873
Owen Caissie,MIA,86.0,269.0,12.0,35.0,51.0,4.0,0.078066914,0.379182156,0.201680673,0.328244274,0.231092436,0.293680297,0.432773109,0.3126517237340651,0.30578576272992947,94.51710763392911,0.6426284043118358,-1.141829763229448,-10.89933705329895,-0.3379130362631913,Owen Caissie,27496,683357
Alec Bohm,PHI,114.0,466.0,13.0,39.0,63.0,2.0,0.066523605,0.141630901,0.132387707,0.237822349,0.226950354,0.287553648,0.359338061,0.2855454264148589,0.30577255117482155,76.12983279689921,-1.0225584926083684,-14.480720401800372,-3.961532235145569,-0.3394249707848819,Alec Bohm,21618,664761
Sean Murphy,ATL,6.0,22.0,0.0,1.0,0.0,0.0,0.0,0.454545454,0.0,0.166666666,0.09090909,0.09090909,0.09090909,0.08085977489298041,0.13045455108989368,-59.59710324267008,-0.05031763203442097,-4.298391464475603,0.21237803995609283,-0.3431984868271198,Sean Murphy,19352,669221
Thomas White,ATH,21.0,85.0,0.0,8.0,1.0,0.0,0.023529411,0.176470588,0.024096385,0.308823529,0.253012048,0.270588235,0.277108433,0.2448945543345283,0.2822440427892348,49.413545206851694,-0.1725978022441268,-5.161545616785628,-1.3136994540691376,-0.3505379805581532,Thomas White,35107,695720
Kyler Fedko,MIN,14.0,19.0,0.0,1.0,1.0,0.0,0.105263157,0.421052631,0.0,0.0,0.0,0.105263157,0.0,0.07345661364103619,0.16577600177965665,-68.0063279875092,-0.423571577295661,-4.1272650146294545,-0.06641893833875656,-0.3577997096733369,Kyler Fedko,29930,693459
Matt Vierling,DET,92.0,291.0,5.0,24.0,31.0,4.0,0.065292096,0.168384879,0.127819549,0.230414746,0.206766917,0.255172413,0.334586466,0.2582852717103629,0.30361788000615,61.36663388923242,-0.19009602721780539,-13.234112240303132,-0.7319092079997063,-0.3654747152308681,Matt Vierling,21558,663837
George Valera,CLE,13.0,38.0,0.0,1.0,6.0,0.0,0.026315789,0.210526315,0.081081081,0.275862068,0.216216216,0.236842105,0.297297297,0.23489811075361153,0.19839137478878624,46.52455263243399,-0.36177718825638294,-2.7195058029603225,-2.269722640514374,-0.36982566923772064,George Valera,22541,671655
Braxton Fulford,COL,40.0,71.0,1.0,12.0,7.0,4.0,0.084507042,0.408450704,0.112903226,0.294117647,0.177419354,0.253521126,0.29032258,0.24423888787417344,0.20685899761361135,36.67943165445398,0.9222032437101007,-4.51715325931829,-1.4309333711862564,-0.37104045343743675,Braxton Fulford,29704,690924
Starling Marte,KCR,56.0,158.0,2.0,15.0,14.0,2.0,0.050632911,0.240506329,0.076388888,0.320754716,0.25,0.303797468,0.326388888,0.2828343944459022,0.29531211610052993,75.66285028866379,-1.9792560962960124,-6.440773504706087,-2.8676745295524597,-0.3740149688541909,Starling Marte,9241,516782
Rafael Marchan,PHI,32.0,92.0,2.0,5.0,6.0,0.0,0.02173913,0.152173913,0.068181818,0.097222222,0.102272727,0.141304347,0.170454545,0.14319111018077188,0.20751366407974906,-19.044064799610545,-0.2173938686028123,-13.468128175154014,6.757163643836975,-0.3793957238430897,Rafael Marchan,21646,665561
Gage Workman,- - -,18.0,41.0,2.0,3.0,8.0,0.0,0.0,0.414634146,0.243902439,0.227272727,0.170731707,0.170731707,0.414634146,0.24451243732033706,0.29882927275285487,51.55740322626047,-0.8495175642892718,-3.143343747627921,-2.045181645080447,-0.38020911577733635,Gage Workman,27573,669398
Christian Moore,LAA,6.0,22.0,0.0,0.0,1.0,0.0,0.045454545,0.5,0.0,0.4,0.2,0.227272727,0.2,0.1934394511309537,0.2019941806793213,15.213352799783088,-0.44270588480867445,-2.606948448436261,-1.9747605621814728,-0.3864000532189039,Christian Moore,34979,695681
Felix Reyes,PHI,12.0,38.0,1.0,2.0,2.0,0.0,0.0,0.236842105,0.105263158,0.178571428,0.157894736,0.157894736,0.263157894,0.18066505381935521,0.23263158296283923,6.009908755579016,-0.4429635815322399,-4.764220011985149,-0.269975483417511,-0.3869021420146097,Felix Reyes,28763,694025
Kameron Misner,KCR,18.0,44.0,0.0,2.0,4.0,3.0,0.045454545,0.386363636,0.024390244,0.375,0.219512195,0.255813953,0.243902439,0.22724814193193302,0.20924985131552054,36.91004099444704,-0.6608247440308332,-3.881661494301293,-1.5217730104923248,-0.39020733318944056,Kameron Misner,26374,670224
Thomas Saggese,STL,32.0,82.0,1.0,9.0,4.0,1.0,0.073170731,0.31707317,0.092105263,0.265306122,0.184210526,0.243902439,0.276315789,0.23467685245886083,0.273685757706805,45.81405812246317,-0.6011443957686424,-5.97696602357658,-0.555743545293808,-0.3942435429650596,Thomas Saggese,27883,695336
Rece Hinds,- - -,13.0,38.0,0.0,2.0,5.0,0.0,0.026315789,0.5,0.085714286,0.235294117,0.114285714,0.157894736,0.2,0.16044848216207405,0.15515635824865764,-9.772465556341494,-0.12151832971721888,-5.20349703869448,0.0964086651802063,-0.3943192725059606,Rece Hinds,27493,677956
Leo Jimenez,MIA,53.0,155.0,2.0,15.0,13.0,1.0,0.083870967,0.187096774,0.074074074,0.257142857,0.214814814,0.309677419,0.288888888,0.2776608547856731,0.3161485597684786,71.12324458708653,-0.8208746295422316,-6.236198852557246,-2.7415735721588135,-0.4022406751089609,Leo Jimenez,23782,677870
Jeimer Candelario,LAA,7.0,20.0,0.0,3.0,0.0,0.0,0.05,0.4,0.111111111,0.2,0.111111111,0.2,0.222222222,0.1973625272512436,0.21758146286010743,17.948385543681113,0.1074665505439043,-1.7965596384489952,-2.896223857998848,-0.4049574405937373,Jeimer Candelario,13621,600869
Wenceel Perez,DET,53.0,175.0,7.0,22.0,17.0,3.0,0.08,0.165714285,0.167701863,0.176,0.180124223,0.245714285,0.347826086,0.2620326965195792,0.27169832502092633,63.97920862503567,1.5666187657043338,-5.747248762442441,-4.615540504455566,-0.4196296231016122,Wenceel Perez,22857,672761
Patrick Wisdom,SEA,15.0,44.0,1.0,3.0,4.0,0.0,0.068181818,0.409090909,0.097560976,0.181818181,0.121951219,0.181818181,0.219512195,0.1714300041974977,0.26464519944301873,7.7254419576217295,-0.03729412145912647,-4.748048294428202,-1.0420226603746414,-0.42954907790749103,Patrick Wisdom,13602,621550
Chuckie Robinson,LAD,8.0,26.0,0.0,1.0,1.0,0.0,0.0,0.192307692,0.0,0.111111111,0.086956521,0.086956521,0.086956521,0.07734413250632909,0.14926087337991464,-60.98442726047909,-0.02095868904143572,-5.085050675420126,-0.05413755401968956,-0.4371686921623661,Chuckie Robinson,19824,642020
Weston Wilson,- - -,45.0,105.0,3.0,11.0,10.0,4.0,0.095238095,0.314285714,0.127659575,0.275862068,0.202127659,0.285714285,0.329787234,0.2780228206089565,0.24264882161067083,79.76722533919578,0.3340231366455555,-2.1308838453618084,-5.9516869485378265,-0.4415382346097318,Weston Wilson,19358,642215
Andrew McCutchen,TEX,37.0,83.0,1.0,8.0,5.0,0.0,0.108433734,0.26506024,0.068493151,0.25490196,0.191780821,0.277108433,0.260273972,0.24858252327126193,0.2370222620217197,56.289910512819894,-0.44334476813673973,-4.652700013390909,-2.671063467860222,-0.44413312141812933,Andrew McCutchen,9847,457705
Jase Bowen,SDP,48.0,77.0,1.0,11.0,6.0,4.0,0.025974025,0.389610389,0.068493151,0.238095238,0.150684931,0.194805194,0.219178082,0.18878701909795984,0.26205602445100484,16.69661280072695,1.1453361175954342,-6.6153077940866,-0.2690693140029907,-0.4465200399290789,Jase Bowen,26047,687749
Will Brennan,SFG,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0.130434782,0.0,0.1,0.086956521,0.086956521,0.086956521,0.07734413250632909,0.1775909120386297,-59.13283245169628,-0.012080335582140833,-4.440328996730964,-0.7393816113471985,-0.45118778391258374,Will Brennan,25660,686823
Harrison Bader,SFG,30.0,111.0,5.0,10.0,14.0,0.0,0.036036036,0.306306306,0.188679246,0.19117647,0.16981132,0.198198198,0.358490566,0.23823622755102208,0.27191430169182856,48.43487735129499,-0.404669139534235,-7.329726975550365,-0.7146594226360321,-0.4524032248468577,Harrison Bader,18030,664056
Alejandro Osuna,TEX,76.0,220.0,1.0,25.0,24.0,5.0,0.086363636,0.145454545,0.041666667,0.301886792,0.255208333,0.347031963,0.296875,0.2999284242930478,0.2994683261291223,92.0864936668461,-0.19826551713049412,-2.2182471768964094,-10.075092077255249,-0.45283004378719705,Alejandro Osuna,27915,696030
Jerar Encarnacion,SFG,17.0,35.0,0.0,1.0,0.0,0.0,0.028571428,0.228571428,0.029411764,0.23076923,0.176470588,0.2,0.205882352,0.1830131343432835,0.21011062349591936,11.514345842624712,-1.0837537068873644,-4.830767409097572,-0.7703544199466705,-0.454484859273533,Jerar Encarnacion,21871,666464
Trevor Story,BOS,41.0,176.0,3.0,16.0,19.0,4.0,0.045454545,0.323863636,0.096969697,0.289719626,0.206060606,0.244318181,0.303030303,0.2421709675003182,0.24825984781438654,46.11190165933377,1.0515120523050427,-9.952759960141806,-0.7923851013183594,-0.45490822889754506,Trevor Story,12564,596115
John Ingle,CLE,7.0,24.0,0.0,1.0,2.0,0.0,0.125,0.5,0.0,0.222222222,0.095238095,0.208333333,0.095238095,0.16135118901729584,0.1750256617863973,-4.749812940382182,-0.19433014746755362,-3.1112217423809856,-2.318862408399582,-0.46547035266651765,John Ingle,33708,694876
Joey Meneses,ATH,9.0,25.0,0.0,1.0,2.0,0.0,0.12,0.16,0.0,0.176470588,0.15,0.28,0.15,0.21962521076202393,0.32645492553710936,31.796634403065983,-0.04344246489927173,-2.021785534906028,-3.467298686504364,-0.4678462708245864,Joey Meneses,14366,608841
Brenton Doyle,- - -,51.0,143.0,1.0,24.0,5.0,11.0,0.083916083,0.307692307,0.06870229,0.325581395,0.221374045,0.286713286,0.290076335,0.26259603283622046,0.24826046228408813,50.51189796189877,0.4465340916067362,-8.099557817667277,-1.294388521462679,-0.4795655106681153,Brenton Doyle,25479,686668
Greg Jones,MIL,12.0,24.0,0.0,0.0,1.0,1.0,0.0,0.416666666,0.0,0.153846153,0.086956521,0.086956521,0.086956521,0.07734413250632909,0.1635652210401452,-60.7432273500423,-0.22404803289100528,-4.891590697676262,-0.7704253196716309,-0.49696561824998875,Greg Jones,25448,675659
Colby Thomas,ATH,55.0,121.0,4.0,11.0,11.0,1.0,0.033057851,0.305785123,0.131578948,0.260273972,0.201754385,0.235294117,0.333333333,0.24975503743195734,0.248203742403944,52.80210561583224,0.3444832945242524,-6.281705194121951,-2.974642753601074,-0.5029335186352174,Colby Thomas,31855,687515
Chadwick Tromp,- - -,21.0,51.0,0.0,2.0,4.0,0.0,0.0,0.25490196,0.020408163,0.216216216,0.163265306,0.16,0.183673469,0.14973073840141296,0.16969387385309959,-13.149868402876509,-0.2386440197005868,-7.054366661475543,0.34314484894275665,-0.5067689775604115,Chadwick Tromp,16953,644433
Cesar Prieto,STL,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.24309091134504837,-100.0,0.0,-5.873912181663207,0.05232387036085129,-0.5165013070939918,Cesar Prieto,30163,693409
Sandy Leon,ATL,21.0,44.0,0.0,0.0,0.0,0.0,0.0,0.409090909,0.0,0.153846153,0.09090909,0.09090909,0.09090909,0.08085977489298041,0.13231818242506546,-59.59710324267008,-0.10285569354891777,-8.599003358431283,1.938185766339302,-0.5326256238476015,Sandy Leon,5273,506702
Gabriel Rincones,PHI,29.0,89.0,2.0,7.0,7.0,0.0,0.02247191,0.325842696,0.119047619,0.222222222,0.166666666,0.202247191,0.285714285,0.2146559176820048,0.2050495147705078,28.735197893711078,0.07379281148314476,-7.599989254198182,-0.6233423948287964,-0.5431806744195476,Gabriel Rincones,31958,687282
Carlos Santana,ARI,8.0,26.0,0.0,1.0,0.0,0.0,0.076923076,0.307692307,0.041666667,0.125,0.083333333,0.153846153,0.125,0.1363641321659088,0.18699015103853667,-22.992954169215672,-0.017434018140193075,-3.886427089013904,-2.361154794692993,-0.549952006286635,Carlos Santana,2396,467793
Bo Naylor,CLE,28.0,90.0,2.0,4.0,7.0,0.0,0.066666666,0.233333333,0.095238096,0.163934426,0.142857142,0.2,0.238095238,0.19908412297566733,0.2952753630551425,21.556281240594874,0.33471802435815334,-7.8566506819500255,-0.903167724609375,-0.5648642686936688,Bo Naylor,21865,666310
Carson Williams,TBR,14.0,36.0,0.0,6.0,3.0,0.0,0.055555555,0.305555555,0.030303031,0.136363636,0.09090909,0.142857142,0.121212121,0.12671214171818324,0.18396411623273576,-31.005069629731874,0.29487835243344307,-5.177125497991088,-1.7390910536050797,-0.5731592466394192,Carson Williams,30038,700246
Andy Ibanez,- - -,14.0,26.0,0.0,1.0,5.0,0.0,0.038461538,0.115384615,0.0,0.09090909,0.086956521,0.115384615,0.086956521,0.09525972604751587,0.16361046525148246,-48.347148528886244,-0.017106355167925358,-4.66797835856398,-1.9319751560688019,-0.579885693879668,Andy Ibanez,18819,628451
Kerry Carpenter,DET,81.0,259.0,13.0,27.0,36.0,0.0,0.069498069,0.289575289,0.207792208,0.239726027,0.207792207,0.276264591,0.415584415,0.30043552891289677,0.29503718357460174,90.75233278414329,-0.8064811984077096,-3.5854760889001374,-11.435118198394775,-0.5888636594794274,Kerry Carpenter,25961,681481
Eugenio Suarez,CIN,86.0,342.0,16.0,29.0,43.0,0.0,0.093567251,0.365497076,0.199346405,0.277108433,0.202614379,0.28362573,0.401960784,0.30002748406877267,0.27152172724405926,82.59907268069979,-1.4655285188928246,-8.665700502016607,-8.210422039031982,-0.5890909526829647,Eugenio Suarez,12552,553993
Jordan Beck,COL,34.0,101.0,1.0,8.0,10.0,2.0,0.04950495,0.257425742,0.136842105,0.260869565,0.2,0.237623762,0.336842105,0.24931806502955975,0.24794432129522767,40.07521970816047,0.411280925385654,-6.911435144681425,-2.2799148559570312,-0.602097126056076,Jordan Beck,31431,687597
Ronny Mauricio,NYM,17.0,50.0,1.0,4.0,2.0,0.0,0.0,0.36,0.08,0.258064516,0.18,0.18,0.26,0.19067289233207702,0.20474000930786132,17.527426728009388,-0.16331192571669817,-5.15243159148872,-2.401709645986557,-0.6037331700316518,Ronny Mauricio,23698,677595
Jorge Soler,LAA,86.0,361.0,12.0,36.0,49.0,0.0,0.096952908,0.326869806,0.170886076,0.27368421,0.202531645,0.290858725,0.373417721,0.2943284391035994,0.2941608376119936,85.54965960168391,-2.2552771009504795,-8.307864520067053,-10.679725646972656,-0.6225090268435142,Jorge Soler,14221,624585
Christian Koss,SFG,27.0,61.0,0.0,4.0,1.0,1.0,0.032786885,0.229508196,0.01724138,0.204545454,0.155172413,0.196721311,0.172413793,0.17213793953911202,0.19692624201540088,4.243511322002924,0.4597979402169585,-6.607321290317886,-1.5458389222621918,-0.628401111624625,Christian Koss,27653,683766
Jhostynxon Garcia,PIT,19.0,49.0,0.0,2.0,2.0,0.0,0.020408163,0.326530612,0.021276596,0.258064516,0.170212765,0.204081632,0.191489361,0.18190038690761645,0.24281257629394531,6.56752053799477,0.10785814840346575,-5.4312306197502345,-2.4111975729465485,-0.6363660703385617,Jhostynxon Garcia,28142,691373
Jahmai Jones,- - -,70.0,128.0,4.0,15.0,12.0,3.0,0.09375,0.328125,0.155172413,0.271428571,0.198275862,0.2734375,0.353448275,0.2788081099279225,0.3089642787542869,74.95203041158697,-0.35211123432964087,-4.072071390117716,-6.799445033073425,-0.641890158012612,Jahmai Jones,18872,663330
Blake Perkins,MIL,55.0,101.0,1.0,14.0,11.0,3.0,0.0990099,0.217821782,0.101123596,0.196969696,0.15730337,0.25,0.258426966,0.2354243838787079,0.2638847732543945,44.944566699034226,0.1692641917616129,-6.558425158355027,-3.1890413761138916,-0.6586841206524807,Blake Perkins,19921,663368
Edgar Quero,CHW,63.0,201.0,2.0,12.0,16.0,1.0,0.07960199,0.203980099,0.04,0.233576642,0.194285714,0.266331658,0.234285714,0.23255965218472122,0.2726356390163983,43.42507340261081,-0.5526300277560949,-13.746610829781831,-0.24167251586914062,-0.6942208689417757,Edgar Quero,28022,700337
Otto Kemp,PHI,13.0,27.0,0.0,0.0,0.0,0.0,0.037037037,0.37037037,0.0,0.133333333,0.08,0.148148148,0.08,0.11872211429807875,0.20528254685578523,-35.40331382019778,-0.022835600428152247,-4.446044272771811,-3.461446076631546,-0.7155554774051324,Otto Kemp,31792,805249
Adrian Del Castillo,ARI,59.0,192.0,5.0,18.0,24.0,1.0,0.067708333,0.28125,0.119318182,0.254237288,0.198863636,0.252631578,0.318181818,0.2537706124155145,0.25990652659582714,55.50155603634824,-0.35673130210489035,-10.693633908376764,-2.579332262277603,-0.7172451436304066,Adrian Del Castillo,29554,680728
Pavin Smith,ARI,28.0,89.0,1.0,5.0,6.0,1.0,0.11235955,0.202247191,0.051282051,0.166666666,0.141025641,0.235955056,0.192307692,0.2055161568555939,0.2552215704757176,23.240050143662742,-0.933465869165957,-9.198964532750653,-0.8465455770492554,-0.7285943358390758,Pavin Smith,19892,656976
Lenyn Sosa,- - -,40.0,117.0,1.0,11.0,9.0,0.0,0.008547008,0.213675213,0.088495575,0.238636363,0.194690265,0.206896551,0.28318584,0.21334857622097278,0.24921231434263033,30.640179600390137,0.3184485696256161,-9.097186393459566,-2.360037088394165,-0.7413913258012076,Lenyn Sosa,22896,672820
Christopher Morel,MIA,22.0,73.0,0.0,3.0,1.0,1.0,0.05479452,0.383561643,0.044117647,0.275,0.161764705,0.219178082,0.205882352,0.19748984216010734,0.22009925319723886,17.523269906395946,0.2143450016155839,-7.0701368478036555,-3.1714766025543213,-0.801326119008305,Christopher Morel,21897,666624
Austin Wynns,- - -,30.0,78.0,1.0,4.0,1.0,0.0,0.051282051,0.269230769,0.04109589,0.156862745,0.123287671,0.168831168,0.164383561,0.1552483013698033,0.24048686027526855,-11.250892525764126,-0.19613046909216791,-10.38330549589228,-0.23462765011936426,-0.8020709695565629,Austin Wynns,15271,642851
TJ Friedl,CIN,67.0,237.0,3.0,19.0,11.0,5.0,0.084388185,0.227848101,0.082125604,0.205298013,0.164251207,0.25,0.246376811,0.2306731297024365,0.23697986178927952,36.23079671301143,1.1712876856327057,-17.114080439912076,1.5198538601398468,-0.8050055515674382,TJ Friedl,19522,670770
